Key,Value,,,,,,
3BD27682-C4CD-4E68-805B-2E205D93D26A,list,Quantity,Yes;1,0DCF9DA4-51F6-4D05-BC56-0960E1BD32C6,1B27F13C-FF3F-47AB-85F4-23ED10A56678|2,,
051FF873-8B39-4C6B-8616-D54582E6D12C,textsingle,HP,,0DCF9DA4-51F6-4D05-BC56-0960E1BD32C6,13,,
0742015E-4368-48FE-A796-11704953E204,textsingle,Room Served,,0DCF9DA4-51F6-4D05-BC56-0960E1BD32C6,Outside,,
1C50AE96-A9B8-43AA-9819-5C950CF19A81,list,Age (yrs),Yes;1,0DCF9DA4-51F6-4D05-BC56-0960E1BD32C6,E868FAC3-CD75-41DA-A288-D3397906CDFD|11,,
0BA273A7-A202-49C2-A0A5-0CAC46A6614D,text,Condition/ Comments,,0DCF9DA4-51F6-4D05-BC56-0960E1BD32C6,,,
2CDCAB05-ECC7-4179-B060-3749E8FF6B94,section,Control Equipment,,,,,
A8E94B70-A8CA-4F24-AC3E-A7EBC47D6098,category,Control Equipment,,2CDCAB05-ECC7-4179-B060-3749E8FF6B94,,,
32D00BCF-898F-40E5-881D-F2501B31523D,dynamicfield,Existing Control Equipment,Control equipment,2CDCAB05-ECC7-4179-B060-3749E8FF6B94,,,
D6100FB9-9C75-4651-AC74-13FACDD65B82,element,Control equipment 0,,32D00BCF-898F-40E5-881D-F2501B31523D,,,
F0FCDD26-60B2-4AF9-B8C2-FE98FF0CAF92,list,Existing Control Equipment,Yes;1,D6100FB9-9C75-4651-AC74-13FACDD65B82,D7960419-CCBE-4486-9DCE-720E1FA0CF9B|Hotel Room HVAC Controls,,
16D2211F-3CD2-4382-AD81-21D3C2560BA4,list,Quantity,Yes;1,D6100FB9-9C75-4651-AC74-13FACDD65B82,1B27F13C-FF3F-47AB-85F4-23ED10A56678|2,,
A508B255-7D3B-4F81-B04A-873C8717A147,textsingle,Location,,D6100FB9-9C75-4651-AC74-13FACDD65B82,,,
28235CE2-137E-4BC6-B81E-8B7EB17F68F3,text,Comments,,D6100FB9-9C75-4651-AC74-13FACDD65B82,,,
D747581A-948D-4C49-A7F4-FE60A9614485,section,Vending Machines,,,,,
A8FD8941-AFD8-4739-8025-6892D15A0A43,checkbox,Are there any non-refrigerated vending machines?,,D747581A-948D-4C49-A7F4-FE60A9614485,1,,
2017E674-C874-4A3C-B2D5-F3DD1F0A613E,list,Quantity,Yes;1,EB39C84D-59C9-4DB8-AE66-781B357B055B,7677A712-A5CA-4F66-8411-F656DD4848A0|4,,
216E4D79-BD08-4067-832D-BF1FDDF8CE2D,list,Controls,Yes;1,EB39C84D-59C9-4DB8-AE66-781B357B055B,315DDC27-E6A6-435B-851D-F3093727CF25|Motion Sensors,,
C079150D-9063-40C4-AC86-4DC230544591,list,Age (years),Yes;1,EB39C84D-59C9-4DB8-AE66-781B357B055B,7677A712-A5CA-4F66-8411-F656DD4848A0|4,,
B549EB6D-9BBE-4CA2-B68F-D6B2A84B9BC2,textsingle,Conditions/Comments,,EB39C84D-59C9-4DB8-AE66-781B357B055B,None,,
16DE6DE0-0E16-446C-AB17-C9428F4037CA,checkbox,Are there any refrigerated vending machines?,,D747581A-948D-4C49-A7F4-FE60A9614485,0,,
777F7014-3096-4B85-B19B-4EFBCF00E99B,section,Custom,,,,,
695C74CB-BB21-4731-A2DA-B39C5A876EAA,category,Custom measures,,777F7014-3096-4B85-B19B-4EFBCF00E99B,,,
F0BDF319-4D90-4792-8E5D-23F58E2D2C92,dynamicfield,Custom fixtures?,Fixture type,777F7014-3096-4B85-B19B-4EFBCF00E99B,,,
DDBF0BD9-D04D-4B11-BFEA-AFCC917BE230,element,Fixture type 0,,F0BDF319-4D90-4792-8E5D-23F58E2D2C92,,,
D1518107-1864-47E9-94E1-0701602F79CF,list,Custom Measures,Yes;1,DDBF0BD9-D04D-4B11-BFEA-AFCC917BE230,A173AA0D-87C1-4891-8A2D-D80F436C5AEA|VFD,,
A0DEEADE-115F-4DC5-A2E3-022A3250FBDE,text,Measure location,,DDBF0BD9-D04D-4B11-BFEA-AFCC917BE230,,,
A8627E1C-4B2B-4C32-8606-B8F46C82C61A,text,Notes,,DDBF0BD9-D04D-4B11-BFEA-AFCC917BE230,,,
8D58360F-4821-4BEC-A2F4-1245A5437CDA,section,Recommended Measures,,,,,
694F05B3-F012-4044-B1CC-E9C0CB581FFD,checkbox,Replace T12 lamps and magnetic ballasts with T8 lamps and electronic ballasts.,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
1C82511F-EA68-4525-B6D4-7F41888DC0A0,checkbox,Replace T12/T8 lamps with higher efficiency T8 or T5 fixtures.,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
D24FAF08-C2F3-486B-8A1C-19E171813367,checkbox,Replace T12/T8 lamps with LED fixtures,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
DEA9F5B5-E3C6-4979-9674-24002ABA040C,checkbox,Replace incandescent and compact fluorescent lamps with LEDs.,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
79D2C0A3-EA2C-42EF-B99C-78F3343C1D01,checkbox,Install new lighting fixtures with T8 lamps and electronic ballasts.,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
389228B4-E87A-4BE6-8AEC-F51769414396,checkbox,Replace HID light fixtures with new high bay fluorescent fixtures.,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
8228AED4-7E92-461B-B7A9-0CDCFE944615,checkbox,Replace standard HID lights with Pulse Start HID lights.,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
80033BBB-BBF3-40A2-8509-F9B366F0A6A1,checkbox,Install new energy efficient outdoor lighting.,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
36F2D099-074C-4F0E-A7FD-E3D48A0DC4F5,checkbox,"Install occupancy sensors in your restrooms, equipment rooms, and storage rooms.",,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
908F510C-6D78-4572-83F3-34C0B47FE16E,checkbox,Install LED/LEC exit lights.,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
7B406629-0C02-4B93-BA93-1540DA9A3B8C,checkbox,Optimize the performance of existing HVAC systems.,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
9A8EA51B-B1A0-4F31-B1E9-583108788FB9,checkbox,Replace HVAC units with new high efficiency HVAC units.,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
24F79100-F0E1-4B83-B6A3-1B051E36F3AF,checkbox,Replace existing food service equipment with high efficiency food service equipment.,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
F0AE89C9-AEF1-437D-86CE-CA60A8516855,checkbox,"Replace small, shaded-pole motors with ECM motors on refrigeration evaporator fans.",,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
61374350-6E60-464C-BF34-F05E3C7AF4D3,checkbox,Install VFDs on motors over 2HP,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
E1474888-64DD-4CDA-BF3A-6764591F6834,checkbox,Install evaporative fan controllers for walk-in coolers.,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
B1C346A2-DD9B-4FFB-A07D-43B6ABB7557F,checkbox,Install automated refrigerator door closes.,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
BE888FA6-31F2-43EE-843F-34561FC6B543,checkbox,Install vending machine controllers,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
9CA9E7E3-9077-4ADD-B09B-68FFDBE057CD,checkbox,Install anti-sweat heater controls for glass refrigerated display doors.,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
E13B8B7D-5413-4967-94B6-EF997F863966,checkbox,Install new high efficiency or Energy Star water heaters,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
7F18FCC4-6172-4EC0-B18D-E9E17B4E0A4D,checkbox,Install hotel room occupancy controls,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
587C327C-CD86-4F2D-B956-38FA1E3FEE6A,checkbox,Install office equipment controls,,8D58360F-4821-4BEC-A2F4-1245A5437CDA,0,,
0E41305A-CC54-47B5-94E7-5E475592E358,section,No Cost Low Cost Measures,,,,,
44124F51-4AE3-4110-A39E-E090C077D3FF,checkbox,Check and adjust thermostat&apos;s programmable settings,,0E41305A-CC54-47B5-94E7-5E475592E358,0,,
A8615A99-952D-4309-8D46-A3935876BE46,checkbox,"Activate energy-saving features of computers, monitors and copiers",,0E41305A-CC54-47B5-94E7-5E475592E358,0,,
E945AA7D-8C21-4867-8E4C-C144D0DD276F,checkbox,Install reminder signs to turn off lights in daylit areas,,0E41305A-CC54-47B5-94E7-5E475592E358,0,,
9B8CA83E-95B2-4720-86C6-F4432640BC3E,checkbox,Check outdoor light controls for proper operation and settings,,0E41305A-CC54-47B5-94E7-5E475592E358,0,,
9ECBA1B3-7C9A-4DB8-886E-4B32F65F0D3C,checkbox,Use window blinds to allow natural light to fill an area instead of artificial lights,,0E41305A-CC54-47B5-94E7-5E475592E358,0,,
0E78C059-B853-4F91-BEED-D37B3C7E7FE7,checkbox,Check and adjust water heater thermostat settings to 115F - 120F range if dish washing is not a factor,,0E41305A-CC54-47B5-94E7-5E475592E358,0,,
7AF6D19B-FCFE-4357-A353-13EB09613094,checkbox,Encourage the purchase of energy efficient equipment (Energy Star Qualified) as a standard practice,,0E41305A-CC54-47B5-94E7-5E475592E358,0,,
